,Year,NAME,House_Price,Unit_Price,Flat_rent,House_rent,House_rate,Unit_rate
2809,2012,KIALLA,318500.0,,,,,
2810,2012,KILCUNDA,350000.0,,,,,
2811,2012,KILLARA,116500.0,,,,,
2812,2012,KILMORE,312000.0,248000.0,,,,
2813,2012,KILSYTH,415000.0,345000.0,,,,
2814,2012,KILSYTH SOUTH,501000.0,,,,,
2815,2012,KINGLAKE,310000.0,,,,,
2816,2012,KINGS PARK,324000.0,,,,,
2817,2012,KINGSBURY,437500.0,377000.0,,,,
2818,2012,KINGSVILLE,597500.0,386500.0,,,,
2819,2012,KNOXFIELD,465000.0,460000.0,,,,
2820,2012,KOO WEE RUP,320000.0,241000.0,,,,
2821,2012,KOONDROOK,165000.0,,,,,
2822,2012,KOROIT,290000.0,,,,,
2823,2012,KORUMBURRA,240000.0,259500.0,,,,
2824,2012,KURUNJANG,281000.0,255000.0,,,,
2825,2012,KYABRAM,217500.0,199000.0,,,,
2826,2012,KYNETON,370000.0,268000.0,,,,
2827,2012,LAKE BOGA,200000.0,,,,,
2828,2012,LAKE GARDENS,385000.0,,,,,
2829,2012,LAKE TYERS BEACH,274000.0,,,,,
2830,2012,LAKE WENDOUREE,545000.0,350000.0,,,,
2831,2012,LAKES ENTRANCE,251500.0,225000.0,,,,
2832,2012,LALOR,360500.0,312000.0,255.0,282.0,24.584015275504637,23.52941176470588
2833,2012,LANCEFIELD,315000.0,,,,,
2834,2012,LANG LANG,277500.0,,,,,
2835,2012,LANGWARRIN,375000.0,301000.0,,,,
2836,2012,LARA,335000.0,275000.0,145.0,270.0,23.86039886039886,36.47214854111406
2837,2012,LARA LAKE,355000.0,266000.0,,,,
2838,2012,LAUNCHING PLACE,340000.0,,,,,
2839,2012,LAVERTON,320000.0,342500.0,,,,
2840,2012,LAVERTON SOUTH,390500.0,320000.0,,,,
2841,2012,LEARMONTH,245000.0,,,,,
2842,2012,LENEVA,382000.0,,,,,
2843,2012,LEONGATHA,289000.0,235000.0,,,,
2844,2012,LEOPOLD,350000.0,261000.0,,,,
2845,2012,LILYDALE,420000.0,359000.0,220.0,307.0,26.309195690303184,31.38111888111888
2846,2012,LINTON,187500.0,,,,,
2847,2012,LISMORE,132500.0,,,,,
2848,2012,LOCH SPORT,165000.0,,,,,
2849,2012,LOCKINGTON,165000.0,,,,,
2850,2012,LONG GULLY,220000.0,211500.0,,,,
2851,2012,LONGWARRY,286500.0,225000.0,,,,
2852,2012,LORNE,800000.0,597500.0,,,,
2853,2012,LOVELY BANKS,402000.0,,,,,
2854,2012,LOWER PLENTY,615000.0,385000.0,,,,
2855,2012,LUCAS,292500.0,,,,,
2856,2012,LUCKNOW,200000.0,,,,,
2857,2012,LYNBROOK,415000.0,380000.0,,,,
2858,2012,LYNDHURST,450000.0,,,,,
2859,2012,LYSTERFIELD,643500.0,,,,,
2860,2012,LYSTERFIELD SOUTH,830000.0,,,,,
2861,2012,MACEDON,525000.0,,,,,
2862,2012,MACLEOD,555000.0,414500.0,,,,
2863,2012,MACS COVE,175500.0,,,,,
2864,2012,MADDINGLEY,308000.0,208000.0,,,,
2865,2012,MAFFRA,235000.0,177000.0,140.0,220.0,20.541958041958043,24.31318681318681
2866,2012,MAIDEN GULLY,422500.0,,,,,
2867,2012,MAIDSTONE,499000.0,435000.0,,,,
2868,2012,MALDON,272500.0,,,,,
2869,2012,MALLACOOTA,267500.0,,,,,
2870,2012,MALMSBURY,332500.0,,,,,
2871,2012,MALVERN,1550000.0,725000.0,300.0,571.0,52.20261349858548,46.47435897435897
2872,2012,MALVERN EAST,1039000.0,445000.0,255.0,457.0,43.72159569096112,33.55957767722474
2873,2012,MANANGATANG,78000.0,,,,,
2874,2012,MANIFOLD HEIGHTS,425000.0,306500.0,,,,
2875,2012,MANOR LAKES,345000.0,,,,,
2876,2012,MANSFIELD,315000.0,296000.0,,,,
2877,2012,MARENGO,450000.0,,,,,
2878,2012,MARIBYRNONG,646000.0,434500.0,,,,
2879,2012,MARONG,312500.0,,,,,
2880,2012,MARSHALL,365000.0,,,,,
2881,2012,MARYBOROUGH,184000.0,185000.0,,,,
2882,2012,MARYSVILLE,145000.0,,,,,
2883,2012,MCCRAE,555000.0,500000.0,,,,
2884,2012,MCKENZIE HILL,465000.0,,,,,
2885,2012,MCKINNON,944000.0,591500.0,,,,
2886,2012,MEADOW HEIGHTS,315000.0,275000.0,,,,
2887,2012,MELTON,250000.0,230000.0,278.0,240.0,20.032051282051285,15.910348644161594
2888,2012,MELTON SOUTH,230000.0,228000.0,,,,
2889,2012,MELTON WEST,283000.0,287000.0,,,,
2890,2012,MENTONE,665000.0,466000.0,256.0,385.0,33.21678321678321,35.00600961538461
2891,2012,MENZIES CREEK,465000.0,,,,,
2892,2012,MERBEIN,142500.0,,,,,
2893,2012,MERINDA PARK,285000.0,,,,,
2894,2012,MERNDA,374500.0,285000.0,,,,
2895,2012,MERRIJIG,272500.0,,,,,
2896,2012,METUNG,350000.0,375000.0,,,,
2897,2012,MICKLEHAM,0.0,,,,,
2898,2012,MIDDLE PARK,1420500.0,530000.0,329.0,552.0,49.487876254180605,30.979658639233108
2899,2012,MILDURA,225000.0,149000.0,134.0,212.0,20.4100145137881,21.38346727898967
2900,2012,MILL PARK,405000.0,328000.0,262.0,300.0,25.96153846153846,24.07516147974163
2901,2012,MILLGROVE,235000.0,,,,,
2902,2012,MINERS REST,325000.0,,,,,
2903,2012,MINYIP,81000.0,,,,,
2904,2012,MIRBOO NORTH,252000.0,,,,,
2905,2012,MITCHAM,584500.0,476000.0,258.0,330.0,34.061771561771565,35.48002385211687
2906,2012,MITCHELL PARK,270000.0,,,,,
2907,2012,MOE,165000.0,135000.0,110.0,170.0,18.665158371040725,23.6013986013986
2908,2012,MONBULK,380000.0,,,,,
2909,2012,MONT ALBERT,1177500.0,567000.0,310.0,402.0,56.32893226176808,35.173697270471465
2910,2012,MONT ALBERT NORTH,780000.0,645000.0,,,,
2911,2012,MONTMORENCY,561000.0,454500.0,247.0,337.0,32.013238986532755,35.38617253192152
2912,2012,MONTROSE,426000.0,,,,,
2913,2012,MOONEE PONDS,775000.0,435000.0,251.0,,,33.32822555930126
2914,2012,MOORABBIN,631000.0,480000.0,,,,
2915,2012,MOOROOLBARK,425000.0,360000.0,,,,
2916,2012,MOOROOPNA,217500.0,169000.0,,,,
2917,2012,MORDIALLOC,642500.0,430000.0,256.0,385.0,32.09290709290709,32.30168269230769
2918,2012,MORNINGTON,501500.0,410000.0,228.0,325.0,29.674556213017752,34.581646423751685
2919,2012,MORTLAKE,152000.0,,,,,
2920,2012,MORWELL,150500.0,150000.0,118.0,165.0,17.54079254079254,24.445893089960887
2921,2012,MOUNT BEAUTY,140000.0,,,,,
2922,2012,MOUNT CLEAR,305000.0,276500.0,152.0,235.0,24.95908346972177,34.982287449392715
2923,2012,MOUNT DANDENONG,476500.0,,,,,
2924,2012,MOUNT DUNEED,480000.0,,,,,
2925,2012,MOUNT ELIZA,680000.0,375000.0,228.0,325.0,40.23668639053255,31.629554655870443
2926,2012,MOUNT EVELYN,393000.0,370000.0,,,,
2927,2012,MOUNT HELEN,325000.0,,,,,
2928,2012,MOUNT MACEDON,543000.0,,,,,
2929,2012,MOUNT MARTHA,715500.0,430000.0,228.0,325.0,42.337278106508876,36.26855600539811
2930,2012,MOUNT PLEASANT,259000.0,195000.0,,,,
2931,2012,MOUNT WAVERLEY,733000.0,567500.0,127.0,350.0,40.27472527472527,85.9327680193822
2932,2012,MULGRAVE,533000.0,478000.0,337.0,352.0,29.119318181818183,27.276877425245377
2933,2012,MURCHISON,183000.0,,,,,
2934,2012,MURRUMBEENA,785000.0,500000.0,257.0,387.0,39.00814947326575,37.4139479197845
2935,2012,MURTOA,108500.0,,,,,
2936,2012,MYRTLEFORD,220000.0,213000.0,,,,
2937,2012,NAGAMBIE,255000.0,232500.0,,,,
2938,2012,NARRE WARREN,356000.0,305000.0,198.0,296.0,23.12889812889813,29.623154623154623
2939,2012,NARRE WARREN NORTH,660000.0,,,,,
2940,2012,NARRE WARREN SOUTH,405000.0,,,,,
2941,2012,NATHALIA,205000.0,,,,,
2942,2012,NATIMUK,116000.0,,,,,
2943,2012,NEERIM SOUTH,265000.0,,,,,
2944,2012,NELSON,205000.0,,,,,
2945,2012,NERRINA,467500.0,,,,,
2946,2012,NEW GISBORNE,475000.0,,,,,
2947,2012,NEWBOROUGH,213500.0,150500.0,110.0,170.0,24.15158371040724,26.311188811188813
2948,2012,NEWCOMB,275000.0,265000.0,213.0,281.0,18.82014782370654,23.925604911520402
2949,2012,NEWINGTON,300000.0,,,,,
2950,2012,NEWLANDS ARM,325000.0,,,,,
2951,2012,NEWPORT,630000.0,505000.0,237.0,376.0,32.22176759410802,40.97695553391756
2952,2012,NEWSTEAD,252000.0,,,,,
2953,2012,NEWTOWN,527500.0,340000.0,176.0,300.0,33.81410256410256,37.150349650349646
2954,2012,NHILL,110000.0,,,,,
2955,2012,NICHOLS POINT,232000.0,,,,,
2956,2012,NIDDRIE,666000.0,470000.0,,,,
2957,2012,NOBLE PARK,382000.0,315000.0,200.0,280.0,26.236263736263734,30.28846153846154
2958,2012,NOBLE PARK NORTH,370000.0,318000.0,,,,
2959,2012,NOOJEE,206500.0,,,,,
2960,2012,NORLANE,206500.0,218000.0,,,,
2961,2012,NORTH BENDIGO,267000.0,219000.0,152.0,238.0,21.574014221073046,27.70748987854251
2962,2012,NORTH GEELONG,286500.0,294000.0,174.0,277.0,19.890308247708973,32.49336870026525
2963,2012,NORTH MELBOURNE,775000.0,420000.0,281.0,467.0,31.914017460056,28.743498494388174
2964,2012,NORTH WONTHAGGI,256000.0,,,,,
2965,2012,NORTHCOTE,786000.0,442000.0,262.0,463.0,32.646619039707595,32.44274809160306
2966,2012,NOTTING HILL,547000.0,367500.0,,,,
2967,2012,NUMURKAH,200500.0,180000.0,,,,
2968,2012,NUNAWADING,591500.0,421000.0,127.0,330.0,34.46969696969697,63.74924288310115
2969,2012,NYAH WEST,116500.0,,,,,
2970,2012,NYORA,225000.0,,,,,
2971,2012,OAK PARK,540000.0,425000.0,230.0,300.0,34.61538461538461,35.53511705685619
2972,2012,OAKLEIGH,645000.0,423500.0,277.0,342.0,36.26855600539811,29.401555123576784
2973,2012,OAKLEIGH EAST,610000.0,537000.0,,,,
2974,2012,OAKLEIGH SOUTH,590000.0,380000.0,,,,
2975,2012,OCEAN GROVE,465000.0,400000.0,195.0,293.0,30.519821475452872,39.447731755424066
2976,2012,OFFICER,429000.0,185000.0,,,,
2977,2012,OFFICER SOUTH,0.0,,,,,
2978,2012,OLINDA,445000.0,,,,,
2979,2012,ORBOST,150000.0,,,,,
2980,2012,ORMOND,857500.0,492000.0,,,,
2981,2012,OSBORNE,507500.0,425500.0,,,,
2982,2012,OUYEN,116500.0,,,,,
2983,2012,PAKENHAM,335000.0,270000.0,218.0,280.0,23.008241758241756,23.817925194071982
2984,2012,PARADISE BEACH,212500.0,,,,,
2985,2012,PARK ORCHARDS,953000.0,,,,,
2986,2012,PARKDALE,677000.0,489000.0,256.0,385.0,33.816183816183816,36.73377403846154
2987,2012,PARKVILLE,1360000.0,510000.0,318.0,483.0,54.14874980092372,30.841799709724235
2988,2012,PASCOE VALE,540000.0,430500.0,189.0,325.0,31.95266272189349,43.80341880341881
2989,2012,PASCOE VALE SOUTH,629000.0,457500.0,287.0,357.0,33.88278388278388,30.655320289466633
2990,2012,PATTERSON GARDENS,610000.0,,,,,
2991,2012,PATTERSON LAKES,730000.0,380000.0,,,,
2992,2012,PAYNESVILLE,290000.0,210000.0,,,,
2993,2012,PEARCEDALE,425000.0,,,,,
2994,2012,PENSHURST,83000.0,,,,,
2995,2012,PETERBOROUGH,333000.0,,,,,
2996,2012,PIONEER BAY,235000.0,,,,,
2997,2012,PLENTY,770000.0,,,,,
2998,2012,POINT COOK,435000.0,315000.0,,,,
2999,2012,POINT LONSDALE,700000.0,366000.0,,,,
3000,2012,POOWONG,185000.0,,,,,
3001,2012,POREPUNKAH,285000.0,,,,,
3002,2012,PORT ALBERT,235000.0,,,,,
3003,2012,PORT FAIRY,410000.0,340000.0,,,,
3004,2012,PORT FRANKLIN,232000.0,,,,,
3005,2012,PORT MELBOURNE,960000.0,627000.0,418.0,547.0,33.750527351989874,28.846153846153847
3006,2012,PORT WELSHPOOL,266000.0,,,,,
3007,2012,PORTARLINGTON,389000.0,299500.0,,,,
3008,2012,PORTLAND,227500.0,215500.0,137.0,200.0,21.875,30.249859629421675
3009,2012,PORTLAND NORTH,226500.0,,,,,
3010,2012,PORTSEA,1398000.0,,199.0,258.0,104.20393559928445,
3011,2012,PRAHRAN,932500.0,461000.0,291.0,515.0,34.820761762509335,30.465239228125824
3012,2012,PRESTON,580000.0,393000.0,251.0,358.0,31.15599484314568,30.11032791909286
3013,2012,PRINCES HILL,928500.0,,,,,
3014,2012,PYRAMID HILL,100000.0,,,,,
3015,2012,QUARRY HILL,300000.0,226000.0,,,,
3016,2012,QUEENSCLIFF,697500.0,,,,,
3017,2012,RAINBOW,69000.0,,,,,
3018,2012,RAWSON,141500.0,,,,,
3019,2012,RAYMOND ISLAND,310000.0,,,,,
3020,2012,RED CLIFFS,157000.0,,,,,
3021,2012,REDAN,237000.0,209000.0,,,,
3022,2012,RESEARCH,622500.0,439500.0,247.0,337.0,35.522711709655326,34.21831205232015
3023,2012,RESERVOIR,468500.0,355000.0,267.0,306.0,29.44318753142283,25.56900028810141
3024,2012,RHYLL,400000.0,,,,,
3025,2012,RICHMOND,823000.0,540000.0,357.0,520.0,30.436390532544376,29.088558500323206
3026,2012,RIDDELLS CREEK,380000.0,340000.0,,,,
3027,2012,RINGWOOD,503500.0,385000.0,240.0,312.0,31.034270216962526,30.849358974358974
3028,2012,RINGWOOD EAST,490000.0,380000.0,,,,
3029,2012,RINGWOOD NORTH,564000.0,442500.0,,,,
3030,2012,RIPPLESIDE,414000.0,,,,,
3031,2012,ROBINVALE,176000.0,,,,,
3032,2012,ROCHESTER,210000.0,,,,,
3033,2012,ROCKBANK,262000.0,,,,,
3034,2012,ROMSEY,367500.0,275000.0,,,,
3035,2012,ROSANNA,652500.0,494500.0,,,,
3036,2012,ROSEBUD,350000.0,330000.0,,,,
3037,2012,ROSEBUD SOUTH,450000.0,393000.0,,,,
3038,2012,ROSEDALE,208500.0,,,,,
3039,2012,ROWVILLE,530000.0,390000.0,0.0,0.0,inf,inf
3040,2012,ROXBURGH PARK,355000.0,266000.0,206.0,284.0,24.03846153846154,24.8319641523525
3041,2012,RUSHWORTH,190000.0,,,,,
3042,2012,RUTHERGLEN,235000.0,,,,,
3043,2012,RYE,422000.0,430500.0,,,,
3044,2012,SAFETY BEACH,551000.0,375000.0,,,,
3045,2012,SAILORS GULLY,257500.0,,,,,
3046,2012,SALE,274000.0,231000.0,140.0,220.0,23.951048951048953,31.73076923076923
3047,2012,SAN REMO,402500.0,437000.0,,,,
3048,2012,COCOROC,512500.0,332500.0,,,,
3049,2012,SANDHURST,510000.0,307500.0,,,,
3050,2012,SANDRINGHAM,1175000.0,458000.0,,,,
3051,2012,SANDY POINT,355000.0,,,,,
3052,2012,SASSAFRAS,397500.0,,,,,
3053,2012,SCORESBY,480000.0,436500.0,0.0,335.0,27.554535017221585,inf
3054,2012,SEA LAKE,65000.0,,,,,
3055,2012,SEABROOK,403500.0,,,,,
3056,2012,SEAFORD,392500.0,336000.0,204.0,288.0,26.208600427350426,31.674208144796378
3057,2012,SEAHOLME,600000.0,,,,,
3058,2012,SEASPRAY,192500.0,,,,,
3059,2012,SEBASTOPOL,239500.0,192500.0,172.0,228.0,20.200742240215924,21.522808586762075
3060,2012,SEDDON,670000.0,430000.0,223.0,385.0,33.46653346653347,37.0817523283891
3061,2012,SELBY,410000.0,,,,,
3062,2012,SEVILLE,380000.0,,,,,
3063,2012,SEVILLE EAST,342500.0,,,,,
3064,2012,SEYMOUR,220000.0,180000.0,103.0,200.0,21.153846153846153,33.60716952949962
3065,2012,SHEPPARTON,240000.0,221500.0,134.0,210.0,21.978021978021978,31.78817451205511
3066,2012,SHEPPARTON NORTH,284000.0,,,,,
3067,2012,SHOREHAM,618000.0,,,,,
3068,2012,SILVERLEAVES,505000.0,,,,,
3069,2012,SKENES CREEK,532500.0,,,,,
3070,2012,SKIPTON,149000.0,,,,,
3071,2012,SKYE,390000.0,261000.0,,,,
3072,2012,SMITHS BEACH,430000.0,,,,,
3073,2012,SMYTHESDALE,207500.0,,,,,
3074,2012,SOLDIERS HILL,292500.0,250000.0,,,,
3075,2012,SOMERS,692500.0,,,,,
3076,2012,SOMERVILLE,360000.0,295000.0,,,,
3077,2012,SORRENTO,730000.0,900000.0,,,,
3078,2012,SOUTH DUDLEY,216500.0,,,,,
3079,2012,SOUTH GEELONG,430000.0,,,,,
3080,2012,SOUTH KINGSVILLE,610000.0,404000.0,,,,
3081,2012,SOUTH MELBOURNE,930000.0,515000.0,400.0,516.0,34.66010733452594,24.759615384615383
3082,2012,SOUTH MORANG,420000.0,350000.0,,,,
3083,2012,SOUTH YARRA,1238000.0,535000.0,347.0,547.0,43.52411756433695,29.6497450676125
3084,2012,SPOTSWOOD,655000.0,359000.0,237.0,376.0,33.500409165302784,29.130152547874065
3085,2012,SPRING GULLY,340000.0,242500.0,,,,
3086,2012,SPRINGVALE,448000.0,350000.0,211.0,292.0,29.50474183350896,31.899380240612466
3087,2012,SPRINGVALE SOUTH,408000.0,306500.0,,,,
3088,2012,ST ALBANS,348000.0,298500.0,200.0,,,28.701923076923077
3089,2012,ST ALBANS PARK,307500.0,247500.0,,,,
3090,2012,ST ANDREWS BEACH,714000.0,,,,,
3091,2012,ST ARNAUD,123000.0,,,,,
3092,2012,ST HELENA,550500.0,,,,,
3093,2012,ST KILDA,861000.0,462000.0,380.0,232.0,71.36936339522546,23.380566801619434
3094,2012,ST KILDA,861000.0,462000.0,380.0,522.0,31.71971706454465,23.380566801619434
3095,2012,ST KILDA,861000.0,462000.0,320.0,232.0,71.36936339522546,27.764423076923077
3096,2012,ST KILDA,861000.0,462000.0,320.0,522.0,31.71971706454465,27.764423076923077
3097,2012,ST KILDA EAST,993000.0,486000.0,288.0,531.0,35.96262494567579,32.45192307692308
3098,2012,ST KILDA WEST,1262500.0,529000.0,329.0,552.0,43.98341694537347,30.921206453121346
3099,2012,ST LEONARDS,363000.0,295000.0,,,,
3100,2012,STANHOPE,175000.0,,,,,
3101,2012,STAWELL,167000.0,122500.0,,,,
3102,2012,STRATFORD,267500.0,,,,,
3103,2012,STRATHDALE,361000.0,260500.0,,,,
3104,2012,STRATHFIELDSAYE,359000.0,,,,,
3105,2012,STRATHMERTON,164500.0,,,,,
3106,2012,STRATHMORE,800000.0,524000.0,,,,
3107,2012,STRATHMORE HEIGHTS,605000.0,,,,,
3108,2012,STRATHTULLOH,191000.0,0.0,,,,
3109,2012,STUDFIELD,480500.0,455000.0,,,,
3110,2012,SUNBURY,350000.0,315000.0,157.0,265.0,25.39912917271408,38.58402743753062
3111,2012,SUNDERLAND BAY,265000.0,,,,,
3112,2012,SUNNYCLIFFS,200000.0,,,,,
3113,2012,SUNSET STRIP,286500.0,,,,,
3114,2012,SUNSHINE,400000.0,342500.0,200.0,267.0,28.810141169691732,32.93269230769231
3115,2012,SUNSHINE NORTH,395000.0,288500.0,,,,
3116,2012,SUNSHINE WEST,375000.0,343500.0,,,,
3117,2012,SURF BEACH,350000.0,,,,,
3118,2012,SURREY HILLS,1121500.0,600000.0,310.0,402.0,53.650019135093764,37.220843672456574
3119,2012,SWAN HILL,225000.0,190000.0,120.0,191.0,22.65404752315747,30.44871794871795
3120,2012,SYDENHAM,415000.0,314000.0,65.0,298.0,26.78110480123903,92.89940828402366
3121,2012,TALLANGATTA,185000.0,,,,,
3122,2012,TARNEIT,356000.0,288000.0,,,,
3123,2012,TATURA,229500.0,162000.0,,,,
3124,2012,TAWONGA,231000.0,,,,,
3125,2012,TAWONGA SOUTH,255000.0,,,,,
3126,2012,TAYLORS HILL,480000.0,,,,,
3127,2012,TAYLORS LAKES,477500.0,,,,,
3128,2012,TECOMA,412000.0,,,,,
3129,2012,TEMPLESTOWE,811000.0,585500.0,312.0,367.0,42.496332005868794,36.088510848126234
3130,2012,TEMPLESTOWE LOWER,670000.0,532500.0,,,,
3131,2012,TERANG,155000.0,,,,,
3132,2012,THE BASIN,410000.0,,,,,
3133,2012,THE HONEYSUCKLES,215000.0,,,,,
3134,2012,THE PATCH,417500.0,,,,,
3135,2012,THOMASTOWN,365000.0,307500.0,255.0,282.0,24.890889252591382,23.19004524886878
3136,2012,THOMSON,273500.0,310000.0,,,,
3137,2012,THORNBURY,715500.0,390000.0,258.0,415.0,33.15569972196478,29.069767441860467
3138,2012,THORNHILL PARK,0.0,,,,,
3139,2012,TIMBOON,212500.0,,,,,
3140,2012,TONGALA,175000.0,,,,,
3141,2012,TOONGABBIE,212500.0,,,,,
3142,2012,TOORA,210000.0,,,,,
3143,2012,TOORADIN,380000.0,,,,,
3144,2012,TOORAK,2775000.0,808000.0,307.0,270.0,197.64957264957263,50.61388123277374
3145,2012,TOOTGAROOK,390000.0,,,,,
3146,2012,TORQUAY,565000.0,442500.0,237.0,303.0,35.85935516628586,35.90555014605648
3147,2012,TRAFALGAR,285000.0,265000.0,,,,
3148,2012,TRARALGON,260000.0,206000.0,141.0,237.0,21.09704641350211,28.096017457719583
3149,2012,TRARALGON EAST,402500.0,,,,,
3150,2012,TRAVANCORE,810000.0,505000.0,,,,
3151,2012,TRENTHAM,331500.0,,,,,
3152,2012,TRUGANINA,341500.0,277000.0,,,,
3153,2012,TULLAMARINE,393500.0,340000.0,230.0,226.0,33.483662355343775,28.428093645484953
3154,2012,TYABB,372500.0,304500.0,,,,
3155,2012,TYLDEN,325000.0,,,,,
3156,2012,UPPER FERNTREE GULLY,410000.0,,,,,
3157,2012,UPWEY,422500.0,,,,,
3158,2012,VENTNOR,363500.0,,,,,
3159,2012,VENUS BAY,238500.0,,,,,
3160,2012,VERMONT,571000.0,482500.0,249.0,341.0,32.20166929844349,37.26444238492431
3161,2012,VERMONT SOUTH,654500.0,530000.0,,,,
3162,2012,VIEWBANK,589000.0,405000.0,,,,
3163,2012,VIOLET TOWN,204500.0,,,,,
3164,2012,WAHGUNYAH,244000.0,,,,,
3165,2012,WALKERVILLE,280000.0,,,,,
3166,2012,WALLAN,335000.0,250000.0,,,,
3167,2012,WALLAN EAST,317000.0,275000.0,,,,
3168,2012,WANDANA HEIGHTS,557500.0,,,,,
3169,2012,WANDIN NORTH,379000.0,,,,,
3170,2012,WANGARATTA,240000.0,150500.0,139.0,210.0,21.978021978021978,20.82180409518539
3171,2012,WANTIRNA,515000.0,416000.0,0.0,335.0,29.563719862227327,inf
3172,2012,WANTIRNA SOUTH,542500.0,385000.0,,,,
3173,2012,WARBURTON,300000.0,,,,,
3174,2012,WARNEET,284000.0,,,,,
3175,2012,WARRACKNABEAL,105000.0,,,,,
3176,2012,WARRAGUL,300000.0,235000.0,0.0,232.0,24.86737400530504,inf
3177,2012,WARRANDYTE,620000.0,,,,,
3178,2012,WARRANWOOD,654000.0,,,,,
3179,2012,WARRNAMBOOL,316500.0,256500.0,152.0,265.0,22.96806966618287,32.45192307692308
3180,2012,WATERWAYS,682000.0,,,,,
3181,2012,WATSONIA,462000.0,424000.0,,,,
3182,2012,WATSONIA NORTH,462000.0,,,,,
3183,2012,WATTLE GLEN,527000.0,,,,,
3184,2012,WAURN PONDS,452500.0,,,,,
3185,2012,WEDDERBURN,122500.0,,,,,
3186,2012,WEIR VIEWS,407000.0,,,,,
3187,2012,WENDOUREE,236500.0,230000.0,146.0,237.0,19.190197987666345,30.29504741833509
3188,2012,WENDOUREE WEST,167500.0,,,,,
3189,2012,WERRIBEE,300000.0,250000.0,217.0,260.0,22.189349112426036,22.155264090747963
3190,2012,WERRIBEE SOUTH,440000.0,425000.0,,,,
3191,2012,WESBURN,290000.0,,,,,
3192,2012,WEST FOOTSCRAY,532500.0,370000.0,225.0,300.0,34.13461538461539,31.62393162393162
3193,2012,WEST MELBOURNE,720000.0,442500.0,281.0,467.0,29.649151704826224,30.283328770873254
3194,2012,WEST WODONGA,267500.0,186000.0,,,,
3195,2012,WESTALL,475500.0,370000.0,,,,
3196,2012,WESTGARTH,840000.0,465000.0,,,,
3197,2012,WESTMEADOWS,377500.0,375000.0,,,,
3198,2012,WHEELERS HILL,669000.0,481000.0,,,,
3199,2012,WHITE HILLS,275000.0,95000.0,,,,
3200,2012,WHITTINGTON,252000.0,223500.0,,,,
3201,2012,WHITTLESEA,365000.0,262500.0,0.0,298.0,23.554465668559626,inf
3202,2012,WILLAURA,98000.0,,,,,
3203,2012,WILLIAMS LANDING,450000.0,296500.0,,,,
3204,2012,WILLIAMSTOWN,901000.0,457500.0,263.0,422.0,41.05905942398833,33.45276396607195
3205,2012,WILLIAMSTOWN NORTH,680000.0,414000.0,,,,
3206,2012,WIMBLEDON HEIGHTS,290000.0,,,,,
3207,2012,WINCHELSEA,268500.0,272500.0,,,,
3208,2012,WINDSOR,818000.0,465000.0,291.0,515.0,30.54518297236744,30.729579698651865
3209,2012,WINTER VALLEY,353500.0,,,,,
3210,2012,WODONGA,255500.0,177000.0,150.0,235.0,20.908346972176762,22.692307692307693
3211,2012,WOLLERT,410000.0,209500.0,,,,
3212,2012,WONGA PARK,622500.0,,,,,
3213,2012,WONTHAGGI,229000.0,260000.0,,,,
3214,2012,WOODEND,430000.0,315000.0,,,,
3215,2012,CAPE WOOLAMAI,350000.0,,,,,
3216,2012,WOORI YALLOCK,315000.0,,,,,
3217,2012,WY YUNG,325000.0,,,,,
3218,2012,WYCHEPROOF,96500.0,,,,,
3219,2012,WYE RIVER,557500.0,,,,,
3220,2012,WYNDHAM VALE,286500.0,275000.0,,,,
3221,2012,YACKANDANDAH,272500.0,,,,,
3222,2012,YALLAMBIE,471000.0,,,,,
3223,2012,YALLOURN NORTH,161000.0,,,,,
3224,2012,YARRA GLEN,395000.0,360000.0,,,,
3225,2012,YARRA JUNCTION,397000.0,264000.0,,,,
3226,2012,YARRAGON,266000.0,,,,,
3227,2012,YARRAM,215000.0,,,,,
3228,2012,YARRAVILLE,613000.0,509500.0,223.0,385.0,30.619380619380618,43.93756467747499
3229,2012,YARRAWONGA,300000.0,245000.0,,,,
3230,2012,YEA,255000.0,,,,,
3231,2012,YINNAR,221500.0,,,,,
3232,2013,ABBOTSFORD,792500.0,545000.0,340.0,497.0,30.66475777743383,30.825791855203622
3233,2013,ABERFELDIE,947500.0,550000.0,,,,
3234,2013,AINTREE,0.0,,,,,
3235,2013,AIREYS INLET,664000.0,,,,,
3236,2013,AIRPORT WEST,532000.0,474000.0,,,,
3237,2013,ALBANVALE,313000.0,,,,,
3238,2013,ALBERT PARK,1360000.0,657500.0,325.0,567.0,46.12671279337946,38.905325443786985
3239,2013,ALBION,379000.0,229000.0,,,,
3240,2013,ALEXANDRA,261000.0,,,,,
3241,2013,ALFREDTON,361500.0,197500.0,150.0,236.0,29.45730117340287,25.32051282051282
3242,2013,ALLANSFORD,310000.0,,,,,
3243,2013,ALPHINGTON,1080000.0,522000.0,266.0,434.0,47.855370436015605,37.738577212261426
3244,2013,ALTONA,575000.0,485000.0,229.0,306.0,36.13624937154349,40.728921733288544
3245,2013,ALTONA EAST,561000.0,470000.0,,,,
3246,2013,ALTONA MEADOWS,390000.0,327500.0,,,,
3247,2013,ALTONA NORTH,510000.0,450000.0,,,,
3248,2013,ANGLESEA,550000.0,405000.0,,,,
3249,2013,APOLLO BAY,450000.0,390000.0,,,,
3250,2013,ARARAT,180000.0,172000.0,,,,
3251,2013,ARDEER,330000.0,295000.0,,,,
